customer_id,age,tenure_months,monthly_charges,total_charges,usage_minutes,support_tickets,last_login_days,contract_type,payment_method,churn
402,57,11,95.53,1050.83,588,1,46,Month-to-Month,Debit Card,1
403,63,58,10.18,590.44,398,2,41,Month-to-Month,Credit Card,1
404,41,31,135.16,4189.96,544,0,22,Month-to-Month,UPI,0
405,67,43,83.04,3570.72,649,0,35,Month-to-Month,Credit Card,1
406,49,32,46.77,1496.64,576,3,37,One Year,Net Banking,0
407,64,27,117.42,3170.34,610,0,7,Month-to-Month,Debit Card,0
408,39,30,139.73,4191.9,668,1,55,One Year,Credit Card,0
409,40,43,77.72,3341.96,551,0,38,Two Year,Credit Card,0
410,19,2,54.18,108.36,432,5,28,One Year,Credit Card,0
411,44,49,120.45,5902.05,605,4,11,Month-to-Month,Net Banking,1
412,59,9,105.45,949.05,367,1,17,Month-to-Month,Net Banking,1
413,19,28,134.43,3764.04,473,1,49,Month-to-Month,Net Banking,1
414,43,31,106.95,3315.45,570,1,18,One Year,Credit Card,0
415,34,34,44.09,1499.06,113,0,35,One Year,Net Banking,0
416,57,56,140.43,7864.08,530,0,32,One Year,Debit Card,1
417,50,15,24.68,370.2,535,0,4,One Year,Net Banking,0
418,26,48,47.51,2280.48,363,1,38,One Year,Net Banking,1
419,60,25,82.83,2070.75,539,0,27,Two Year,Credit Card,0
420,65,36,89.2,3211.2,522,0,25,Month-to-Month,Credit Card,0
421,56,8,12.14,97.12,504,1,42,Two Year,Credit Card,0
422,46,9,119.28,1073.52,642,1,20,One Year,Credit Card,0
423,59,58,60.63,3516.54,605,0,22,Month-to-Month,Debit Card,1
424,43,58,66.9,3880.2,576,1,20,Two Year,Credit Card,0
425,52,37,123.31,4562.47,377,1,10,Two Year,UPI,0
426,67,48,63.1,3028.8,497,2,41,Month-to-Month,UPI,1
427,42,45,16.61,747.45,642,0,55,One Year,Credit Card,0
428,41,39,34.7,1353.3,474,0,38,Month-to-Month,Credit Card,0
429,30,32,143.83,4602.56,686,1,15,Month-to-Month,Debit Card,1
430,24,58,19.86,1151.88,580,1,32,Month-to-Month,UPI,1
431,53,52,59.69,3103.88,705,0,26,Month-to-Month,Net Banking,0
432,62,17,80.45,1367.65,371,0,0,Month-to-Month,Debit Card,1
433,37,35,79.06,2767.1,481,1,43,Month-to-Month,Net Banking,1
434,18,37,10.55,390.35,492,1,15,One Year,Credit Card,0
435,25,19,80.16,1523.04,572,1,4,Month-to-Month,UPI,1
436,63,44,63.73,2804.12,411,3,45,Month-to-Month,Net Banking,1
437,33,29,146.09,4236.61,307,0,17,Month-to-Month,UPI,1
438,31,59,32.28,1904.52,545,2,40,Month-to-Month,Net Banking,1
439,29,7,59.58,417.06,456,0,33,Month-to-Month,Debit Card,1
440,68,28,68.73,1924.44,443,2,43,Month-to-Month,Credit Card,0
441,40,9,64.7,582.3,416,2,24,Month-to-Month,UPI,0
442,32,28,103.22,2890.16,514,1,41,Month-to-Month,Debit Card,1
443,45,6,40.17,241.02,370,2,33,Month-to-Month,UPI,1
444,51,29,40.95,1187.55,476,0,14,Two Year,Net Banking,0
445,19,58,112.09,6501.22,400,0,3,Month-to-Month,Net Banking,0
446,49,17,80.04,1360.68,426,2,50,One Year,Credit Card,0
447,40,16,68.12,1089.92,542,1,53,Month-to-Month,Net Banking,0
448,39,23,33.69,774.87,578,0,3,Month-to-Month,Credit Card,1
449,68,31,36.25,1123.75,463,0,24,Month-to-Month,Credit Card,0
450,42,3,11.48,34.44,616,0,40,Two Year,Debit Card,0
451,39,21,22.8,478.8,383,4,12,Month-to-Month,Credit Card,0
452,39,26,87.96,2286.96,317,2,41,One Year,Debit Card,0
453,66,36,134.86,4854.96,339,0,45,One Year,UPI,1
454,69,42,50.2,2108.4,370,1,24,Month-to-Month,Net Banking,0
455,59,37,55.88,2067.56,342,0,2,Two Year,Net Banking,0
456,23,53,26.18,1387.54,742,2,34,Month-to-Month,Net Banking,1
457,32,22,64.41,1417.02,313,1,51,Month-to-Month,Credit Card,1
458,60,42,15.21,638.82,612,1,47,Month-to-Month,Debit Card,0
459,54,12,138.46,1661.52,496,3,8,Month-to-Month,Debit Card,1
460,50,42,104.24,4378.08,526,2,13,Month-to-Month,Debit Card,0
461,25,13,148.7,1933.1,391,2,21,One Year,Credit Card,0
462,61,11,133.6,1469.6,539,0,47,Month-to-Month,Net Banking,1
463,61,54,76.22,4115.88,390,2,8,One Year,Net Banking,0
464,22,16,82.76,1324.16,610,0,23,Month-to-Month,Debit Card,0
465,56,8,36.68,293.44,620,2,22,Two Year,Credit Card,0
466,21,40,74.69,2987.6,483,0,36,Month-to-Month,Net Banking,1
467,23,59,136.42,8048.78,491,0,44,One Year,Credit Card,0
468,62,57,17.12,975.84,551,0,14,One Year,UPI,0
469,49,40,130.9,5236.0,545,4,56,Month-to-Month,UPI,1
470,69,45,57.73,2597.85,622,3,35,Month-to-Month,Credit Card,0
471,47,59,135.93,8019.87,619,2,13,Month-to-Month,UPI,0
472,64,2,141.72,283.44,496,0,51,Month-to-Month,Net Banking,1
473,52,30,103.92,3117.6,442,3,55,Month-to-Month,Debit Card,1
474,57,30,103.02,3090.6,597,0,19,One Year,Credit Card,0
475,69,12,73.39,880.68,481,2,38,Month-to-Month,UPI,1
476,33,10,126.98,1269.8,513,2,35,Month-to-Month,Debit Card,0
477,30,44,144.63,6363.72,563,1,26,Month-to-Month,Net Banking,1
478,67,11,118.51,1303.61,617,3,16,Two Year,Net Banking,0
479,59,15,97.07,1456.05,531,3,25,Month-to-Month,Credit Card,0
480,47,16,94.95,1519.2,429,1,40,Month-to-Month,Debit Card,0
481,36,17,128.93,2191.81,715,1,3,Month-to-Month,Net Banking,1
482,34,26,85.77,2230.02,683,3,2,Month-to-Month,Credit Card,0
483,36,2,122.54,245.08,377,1,18,One Year,UPI,0
484,45,50,81.24,4062.0,390,1,40,One Year,Debit Card,0
485,43,12,18.74,224.88,405,0,39,One Year,Net Banking,1
486,54,51,63.75,3251.25,601,1,57,Month-to-Month,UPI,0
487,43,26,72.22,1877.72,720,4,38,Two Year,Debit Card,1
488,40,23,29.83,686.09,439,2,6,Month-to-Month,Debit Card,0
489,26,18,24.35,438.3,520,2,35,Month-to-Month,Debit Card,1
490,29,32,84.97,2719.04,409,2,18,Month-to-Month,Net Banking,1
491,18,49,21.92,1074.08,704,0,11,Month-to-Month,Debit Card,0
492,18,38,52.41,1991.58,598,2,19,Month-to-Month,UPI,1
493,64,57,114.24,6511.68,401,2,37,Month-to-Month,Net Banking,0
494,51,47,145.02,6815.94,247,1,11,Month-to-Month,Debit Card,1
495,49,3,110.5,331.5,624,0,28,Month-to-Month,UPI,0
496,65,38,148.97,5660.86,431,0,29,One Year,Net Banking,0
497,42,3,107.77,323.31,601,2,19,Two Year,Debit Card,0
498,57,30,51.13,1533.9,535,1,3,Month-to-Month,Credit Card,0
499,62,1,104.09,104.09,279,2,1,One Year,Credit Card,0
500,18,30,108.3,3249.0,403,2,46,Two Year,Debit Card,1
501,33,45,62.04,2791.8,457,0,29,Two Year,Credit Card,0
502,56,32,12.48,399.36,418,0,22,Month-to-Month,Net Banking,0
503,22,28,108.45,3036.6,513,2,5,One Year,Debit Card,0
504,39,21,13.04,273.84,548,0,17,Month-to-Month,UPI,1
505,46,58,98.37,5705.46,714,1,52,One Year,Credit Card,0
506,20,46,32.91,1513.86,556,0,21,One Year,Debit Card,0
507,29,13,89.18,1159.34,678,2,36,One Year,Net Banking,0
508,43,27,80.55,2174.85,442,2,3,Month-to-Month,Debit Card,0
509,33,36,11.89,428.04,639,4,42,One Year,UPI,1
510,68,7,60.8,425.6,454,1,10,Month-to-Month,UPI,1
511,54,22,94.15,2071.3,389,0,40,Month-to-Month,Debit Card,1
512,39,10,128.8,1288.0,384,1,34,Month-to-Month,Debit Card,1
513,46,39,134.41,5241.99,182,1,10,Two Year,Debit Card,1
514,31,53,77.74,4120.22,602,3,33,Two Year,Debit Card,0
515,45,15,111.98,1679.7,345,2,8,One Year,Net Banking,0
516,22,15,54.3,814.5,668,2,30,Month-to-Month,Debit Card,0
517,64,4,57.91,231.64,479,1,55,Month-to-Month,Net Banking,0
518,66,32,37.22,1191.04,313,1,56,Month-to-Month,Debit Card,0
519,47,23,88.67,2039.41,365,0,41,Month-to-Month,Net Banking,1
520,63,55,54.04,2972.2,522,1,31,Month-to-Month,UPI,0
521,69,6,21.81,130.86,274,3,42,Month-to-Month,Credit Card,1
522,22,24,105.9,2541.6,570,1,34,Month-to-Month,Debit Card,1
523,29,20,109.09,2181.8,318,1,48,Two Year,Debit Card,1
524,33,58,60.4,3503.2,411,0,10,One Year,UPI,0
525,43,37,20.74,767.38,523,2,16,One Year,Credit Card,0
526,43,20,69.68,1393.6,556,0,50,Month-to-Month,UPI,1
527,65,12,71.93,863.16,595,1,35,Month-to-Month,UPI,1
528,38,33,103.61,3419.13,343,0,1,Month-to-Month,Debit Card,1
529,56,28,54.16,1516.48,462,1,23,Month-to-Month,Debit Card,1
530,53,8,105.56,844.48,631,2,45,One Year,UPI,1
531,50,1,132.01,132.01,463,0,14,Month-to-Month,Debit Card,0
532,47,37,43.25,1600.25,535,0,27,One Year,Debit Card,0
533,54,22,147.05,3235.1,519,0,2,Two Year,Debit Card,0
534,40,6,64.09,384.54,656,0,28,Month-to-Month,Credit Card,0
535,27,21,47.42,995.82,444,0,51,Month-to-Month,Credit Card,1
536,22,32,69.01,2208.32,333,1,53,Two Year,Debit Card,0
537,53,35,23.22,812.7,383,1,57,One Year,UPI,0
538,51,15,27.6,414.0,522,0,44,One Year,Credit Card,0
539,69,5,68.02,340.1,311,1,53,One Year,UPI,0
540,48,56,116.74,6537.44,434,1,12,Month-to-Month,Net Banking,1
541,27,46,136.04,6257.84,509,0,49,Month-to-Month,Net Banking,1
542,36,50,103.07,5153.5,408,1,21,Month-to-Month,Debit Card,0
543,49,48,24.73,1187.04,539,2,51,Month-to-Month,UPI,1
544,18,6,104.08,624.48,586,1,52,Month-to-Month,UPI,1
545,22,25,98.96,2474.0,554,0,30,Month-to-Month,Net Banking,1
546,62,56,122.81,6877.36,314,0,6,Two Year,Credit Card,1
547,21,46,125.53,5774.38,509,3,54,Month-to-Month,UPI,1
548,33,59,131.55,7761.45,518,0,47,Month-to-Month,UPI,1
549,41,56,67.98,3806.88,454,4,47,Month-to-Month,Credit Card,1
550,33,40,107.7,4308.0,537,0,53,Month-to-Month,Debit Card,0
551,19,29,47.56,1379.24,533,0,25,Month-to-Month,Net Banking,1
552,66,7,149.91,1049.37,489,3,30,One Year,UPI,0
553,45,40,34.55,1382.0,379,0,37,One Year,Debit Card,0
554,49,13,11.42,148.46,496,2,37,Month-to-Month,Debit Card,0
555,44,38,30.83,1171.54,724,2,3,Month-to-Month,Debit Card,0
556,37,18,118.62,2135.16,452,2,34,One Year,Credit Card,1
557,41,2,72.55,145.1,625,1,32,Month-to-Month,Debit Card,0
558,29,8,72.65,581.2,504,1,2,Month-to-Month,UPI,1
559,67,11,143.7,1580.7,403,2,18,Month-to-Month,Debit Card,1
560,52,33,138.75,4578.75,464,0,8,Two Year,Debit Card,0
561,50,54,53.57,2892.78,497,2,45,Month-to-Month,Debit Card,0
562,50,38,39.27,1492.26,578,0,18,Two Year,Net Banking,0
563,68,48,128.79,6181.92,785,2,55,Month-to-Month,UPI,1
564,60,27,136.84,3694.68,506,2,55,Month-to-Month,Net Banking,1
565,54,20,85.82,1716.4,352,1,18,One Year,Net Banking,0
566,29,12,98.12,1177.44,301,0,57,Month-to-Month,Debit Card,1
567,20,43,45.97,1976.71,449,0,25,Month-to-Month,Debit Card,1
568,18,31,122.11,3785.41,364,2,59,Month-to-Month,Debit Card,1
569,50,27,98.5,2659.5,566,0,12,Month-to-Month,Credit Card,0
570,57,32,80.49,2575.68,567,0,21,Month-to-Month,UPI,0
571,27,10,18.42,184.2,482,1,47,One Year,Credit Card,0
572,60,3,138.23,414.69,578,1,59,One Year,UPI,0
573,61,45,96.16,4327.2,507,1,7,Two Year,Debit Card,0
574,46,27,36.98,998.46,724,1,23,One Year,UPI,0
575,30,35,94.89,3321.15,575,2,25,One Year,UPI,0
576,29,31,104.84,3250.04,607,1,47,One Year,Net Banking,0
577,48,15,83.61,1254.15,326,0,57,Two Year,UPI,0
578,63,16,110.53,1768.48,359,0,40,Month-to-Month,UPI,1
579,19,13,91.4,1188.2,557,2,40,Month-to-Month,Net Banking,1
580,68,49,142.69,6991.81,314,1,55,One Year,Credit Card,1
581,67,35,17.52,613.2,425,1,54,Month-to-Month,UPI,0
582,52,52,24.87,1293.24,641,0,57,Two Year,Credit Card,1
583,40,11,34.31,377.41,422,2,2,Month-to-Month,Credit Card,1
584,34,59,106.62,6290.58,354,2,6,Month-to-Month,Debit Card,1
585,43,21,100.38,2107.98,580,1,51,One Year,UPI,1
586,25,51,134.89,6879.39,748,0,49,Month-to-Month,Net Banking,1
587,46,54,112.6,6080.4,402,0,55,Two Year,Net Banking,1
588,43,11,81.17,892.87,646,0,1,Two Year,Debit Card,0
589,27,30,148.86,4465.8,388,2,32,One Year,Net Banking,0
590,43,48,47.26,2268.48,486,0,11,Month-to-Month,UPI,1
591,51,53,126.65,6712.45,491,1,47,Month-to-Month,Credit Card,0
592,68,35,69.75,2441.25,406,1,11,Month-to-Month,Credit Card,1
593,58,22,100.82,2218.04,605,3,52,Two Year,Net Banking,0
594,24,38,111.82,4249.16,315,1,9,Month-to-Month,Net Banking,0
595,21,31,98.73,3060.63,523,0,40,Month-to-Month,Net Banking,0
596,67,14,29.67,415.38,628,3,52,Month-to-Month,Credit Card,1
597,62,24,72.01,1728.24,595,1,26,Month-to-Month,UPI,0
598,28,50,88.6,4430.0,558,0,17,Two Year,UPI,0
599,46,49,128.87,6314.63,690,0,57,Month-to-Month,UPI,1
600,53,32,72.11,2307.52,473,2,3,Month-to-Month,UPI,0
601,42,36,138.62,4990.32,317,0,39,One Year,UPI,0
602,38,32,71.65,2292.8,516,0,22,One Year,Debit Card,0
603,53,55,86.83,4775.65,484,1,20,One Year,Net Banking,0
604,27,15,121.48,1822.2,246,3,35,One Year,UPI,1
605,54,43,91.63,3940.09,364,1,29,Month-to-Month,Debit Card,0
606,26,58,144.43,8376.94,349,3,47,Month-to-Month,UPI,1
607,41,35,102.45,3585.75,402,0,20,Two Year,Net Banking,0
608,52,3,83.18,249.54,457,0,22,Two Year,UPI,0
609,66,16,13.3,212.8,462,2,20,One Year,UPI,0
610,52,5,67.92,339.6,406,0,7,One Year,UPI,0
611,65,21,51.89,1089.69,349,2,38,Two Year,Net Banking,0
612,53,10,114.73,1147.3,545,1,54,Month-to-Month,Credit Card,1
613,35,19,39.16,744.04,513,1,56,Month-to-Month,Net Banking,1
614,66,25,38.73,968.25,517,2,55,One Year,Credit Card,0
615,56,4,36.53,146.12,713,1,12,Two Year,Debit Card,0
616,49,29,27.59,800.11,519,2,59,One Year,Debit Card,1
617,41,19,53.54,1017.26,456,0,39,One Year,UPI,0
618,40,43,134.03,5763.29,487,1,21,Month-to-Month,UPI,0
619,49,2,118.49,236.98,511,1,6,Month-to-Month,UPI,0
620,54,10,112.94,1129.4,573,3,23,Month-to-Month,Net Banking,0
621,29,43,121.63,5230.09,494,0,4,Two Year,UPI,1
622,66,25,47.72,1193.0,266,0,57,Month-to-Month,Credit Card,0
623,30,20,134.24,2684.8,447,1,49,Month-to-Month,Debit Card,1
624,40,48,29.22,1402.56,500,1,54,Two Year,Debit Card,0
625,42,19,57.09,1084.71,656,1,25,Month-to-Month,Debit Card,0
626,52,23,92.14,2119.22,405,0,50,One Year,Credit Card,0
627,58,24,24.41,585.84,303,3,9,Month-to-Month,UPI,1
628,47,11,112.22,1234.42,507,1,10,Month-to-Month,Credit Card,1
629,34,46,64.21,2953.66,603,2,39,One Year,Credit Card,0
630,66,34,119.82,4073.88,452,2,37,Two Year,Net Banking,0
631,37,55,79.01,4345.55,785,0,10,Month-to-Month,Net Banking,1
632,65,28,35.32,988.96,757,0,47,One Year,Debit Card,0
633,42,5,112.87,564.35,491,0,29,Month-to-Month,Credit Card,1
634,39,59,45.3,2672.7,522,0,3,Month-to-Month,Debit Card,1
635,30,5,78.71,393.55,664,3,1,Month-to-Month,Credit Card,1
636,36,51,20.57,1049.07,489,0,12,Two Year,Debit Card,0
637,66,21,96.5,2026.5,403,3,38,Month-to-Month,Debit Card,1
638,53,12,103.22,1238.64,606,1,16,Month-to-Month,UPI,0
639,29,50,63.01,3150.5,555,1,22,One Year,Debit Card,0
640,58,4,143.62,574.48,403,1,44,Month-to-Month,Net Banking,1
641,36,54,132.38,7148.52,533,0,9,Month-to-Month,Credit Card,0
642,29,49,109.11,5346.39,480,1,12,Month-to-Month,Debit Card,0
643,26,42,109.91,4616.22,453,2,41,One Year,Credit Card,0
644,24,20,45.34,906.8,405,1,38,Month-to-Month,Debit Card,1
645,45,38,101.95,3874.1,514,2,41,Two Year,Net Banking,0
646,31,25,37.75,943.75,468,2,28,Month-to-Month,UPI,1
647,48,14,30.16,422.24,534,1,15,Month-to-Month,UPI,1
648,69,11,149.93,1649.23,598,0,2,One Year,Credit Card,0
649,36,32,97.13,3108.16,527,3,35,Month-to-Month,Debit Card,1
650,64,11,70.34,773.74,529,3,59,Two Year,Net Banking,0
651,33,18,50.34,906.12,435,2,3,Month-to-Month,Credit Card,1
652,22,27,94.55,2552.85,640,1,35,Month-to-Month,UPI,1
653,52,55,16.94,931.7,398,1,15,Month-to-Month,Credit Card,1
654,29,54,23.26,1256.04,306,1,40,Month-to-Month,Credit Card,0
655,42,18,14.6,262.8,371,0,5,Month-to-Month,Debit Card,0
656,69,56,79.88,4473.28,624,3,41,Month-to-Month,Net Banking,1
657,38,23,94.08,2163.84,555,1,56,Month-to-Month,UPI,1
658,53,11,18.75,206.25,657,2,27,Month-to-Month,UPI,1
659,40,21,110.97,2330.37,341,1,35,Month-to-Month,Net Banking,0
660,33,44,42.26,1859.44,778,4,22,Month-to-Month,Debit Card,1
661,56,5,105.93,529.65,465,1,11,Month-to-Month,Net Banking,1
662,62,23,147.47,3391.81,288,0,41,Month-to-Month,Net Banking,1
663,59,41,106.75,4376.75,763,0,30,Month-to-Month,Debit Card,1
664,56,59,133.65,7885.35,342,3,11,One Year,Debit Card,0
665,31,25,142.75,3568.75,452,0,59,One Year,UPI,0
666,48,41,78.15,3204.15,475,1,31,Month-to-Month,UPI,0
667,22,54,108.33,5849.82,553,1,24,Month-to-Month,Debit Card,0
668,52,10,129.28,1292.8,405,2,57,Month-to-Month,Credit Card,1
669,40,22,59.93,1318.46,624,3,50,Two Year,UPI,1
670,46,19,46.6,885.4,590,2,28,Month-to-Month,Debit Card,0
671,60,1,142.52,142.52,502,1,18,Month-to-Month,Debit Card,0
672,28,7,111.68,781.76,658,2,21,Month-to-Month,Credit Card,0
673,35,4,40.76,163.04,491,3,23,Two Year,Net Banking,0
674,64,1,72.87,72.87,466,0,32,One Year,Debit Card,0
675,29,15,121.5,1822.5,739,1,35,Month-to-Month,Credit Card,1
676,26,40,86.59,3463.6,535,2,44,Month-to-Month,Credit Card,0
677,27,12,100.99,1211.88,381,4,39,Two Year,UPI,1
678,61,22,115.53,2541.66,397,0,53,Month-to-Month,Debit Card,1
679,34,22,97.08,2135.76,502,0,45,Month-to-Month,UPI,1
680,55,50,85.61,4280.5,212,1,15,One Year,Net Banking,0
681,24,47,114.95,5402.65,424,2,1,Month-to-Month,Net Banking,0
682,63,17,111.86,1901.62,487,3,7,Month-to-Month,UPI,1
683,30,29,98.18,2847.22,479,1,12,Month-to-Month,UPI,1
684,57,46,60.37,2777.02,349,0,29,Two Year,Debit Card,0
685,59,14,66.81,935.34,446,2,0,Month-to-Month,Debit Card,1
686,26,50,145.86,7293.0,641,2,11,One Year,Debit Card,0
687,67,20,25.73,514.6,616,0,48,Month-to-Month,Net Banking,0
688,44,50,47.59,2379.5,511,0,6,Two Year,UPI,0
689,19,48,78.94,3789.12,491,0,47,Two Year,Credit Card,0
690,22,33,127.14,4195.62,480,1,13,Month-to-Month,UPI,1
691,46,55,32.91,1810.05,528,2,41,Month-to-Month,Credit Card,1
692,54,59,48.77,2877.43,512,0,34,One Year,Debit Card,0
693,55,43,19.21,826.03,538,1,27,One Year,Debit Card,0
694,36,15,108.84,1632.6,560,4,11,Month-to-Month,UPI,1
695,25,12,43.35,520.2,354,2,39,One Year,Credit Card,0
696,65,40,64.41,2576.4,462,2,47,Month-to-Month,Net Banking,1
697,62,54,72.12,3894.48,523,3,56,Month-to-Month,Debit Card,0
698,18,20,134.78,2695.6,384,0,23,One Year,Debit Card,1
699,39,30,67.59,2027.7,419,1,0,Month-to-Month,UPI,0
700,69,38,30.33,1152.54,473,2,16,Month-to-Month,UPI,0
701,34,3,83.4,250.2,479,1,37,Two Year,Net Banking,0
702,24,28,144.81,4054.68,525,1,27,One Year,UPI,0
703,42,56,95.08,5324.48,398,1,32,Two Year,Net Banking,0
704,62,26,147.67,3839.42,616,1,23,One Year,Credit Card,0
705,21,30,127.76,3832.8,478,0,46,One Year,Net Banking,0
706,53,13,15.04,195.52,517,2,44,Month-to-Month,Credit Card,0
707,23,13,102.18,1328.34,455,2,5,Month-to-Month,Debit Card,1
708,48,2,50.15,100.3,528,0,20,Month-to-Month,UPI,0
709,36,37,88.35,3268.95,700,0,44,Month-to-Month,Debit Card,1
710,61,49,49.11,2406.39,454,1,53,Two Year,Net Banking,0
711,56,38,58.84,2235.92,434,0,3,Month-to-Month,Net Banking,0
712,44,2,139.24,278.48,400,1,32,Month-to-Month,Net Banking,0
713,27,36,38.93,1401.48,492,1,54,One Year,Credit Card,0
714,43,54,132.38,7148.52,491,1,9,Month-to-Month,Debit Card,1
715,36,26,14.26,370.76,506,0,56,Month-to-Month,Debit Card,0
716,56,11,22.72,249.92,556,1,35,Month-to-Month,Net Banking,1
717,20,8,129.65,1037.2,541,2,12,One Year,UPI,0
718,62,44,98.28,4324.32,497,0,35,Month-to-Month,Debit Card,0
719,30,40,114.61,4584.4,734,0,47,Month-to-Month,UPI,1
720,67,43,39.32,1690.76,582,2,8,Month-to-Month,Debit Card,1
721,45,22,85.19,1874.18,369,2,30,Month-to-Month,Net Banking,0
722,37,20,113.21,2264.2,314,1,3,Month-to-Month,Net Banking,1
723,45,8,97.82,782.56,416,1,57,Two Year,Debit Card,1
724,25,29,76.04,2205.16,518,0,19,Month-to-Month,Credit Card,1
725,58,40,144.37,5774.8,406,2,7,Month-to-Month,Credit Card,1
726,56,26,104.66,2721.16,424,1,26,Two Year,Debit Card,0
727,18,30,137.09,4112.7,503,1,35,One Year,Net Banking,1
728,20,17,112.17,1906.89,458,1,8,Month-to-Month,Debit Card,0
729,30,20,112.96,2259.2,254,1,42,Month-to-Month,UPI,1
730,45,52,21.2,1102.4,629,2,23,Two Year,Net Banking,0
731,66,55,60.33,3318.15,601,1,36,Month-to-Month,Credit Card,1
732,42,16,130.17,2082.72,345,0,40,Month-to-Month,Credit Card,1
733,50,46,42.56,1957.76,506,1,39,Month-to-Month,Debit Card,0
734,55,43,26.17,1125.31,366,1,29,Month-to-Month,UPI,0
735,23,7,55.65,389.55,426,1,25,One Year,Net Banking,0
736,61,16,40.86,653.76,558,2,3,Month-to-Month,Credit Card,0
737,62,45,139.54,6279.3,597,2,51,Month-to-Month,Debit Card,1
738,49,59,131.52,7759.68,594,1,0,One Year,Debit Card,1
739,62,47,79.96,3758.12,529,0,19,Month-to-Month,Net Banking,0
740,64,56,18.59,1041.04,653,1,27,Month-to-Month,Debit Card,0
741,38,48,110.04,5281.92,426,2,44,Month-to-Month,Debit Card,1
742,33,27,97.28,2626.56,453,0,23,One Year,Debit Card,0
743,38,53,145.88,7731.64,188,0,27,Month-to-Month,Credit Card,1
744,28,23,88.25,2029.75,488,1,27,One Year,Credit Card,0
745,54,24,57.1,1370.4,569,1,4,Month-to-Month,UPI,0
746,53,9,82.66,743.94,534,3,31,One Year,Net Banking,0
747,52,35,147.1,5148.5,425,1,53,One Year,Net Banking,0
748,36,51,107.49,5481.99,601,1,51,Two Year,Net Banking,1
749,37,20,104.08,2081.6,491,2,29,Month-to-Month,Net Banking,1
750,35,37,43.7,1616.9,591,1,20,Month-to-Month,Debit Card,1
751,64,42,114.1,4792.2,558,1,41,Month-to-Month,Net Banking,0
752,58,17,115.04,1955.68,670,3,15,Month-to-Month,UPI,1
753,66,47,54.42,2557.74,540,0,7,Month-to-Month,Net Banking,0
754,31,31,77.72,2409.32,573,2,11,Month-to-Month,Net Banking,0
755,32,55,51.24,2818.2,490,0,31,Two Year,Debit Card,0
756,48,57,46.22,2634.54,439,0,24,Two Year,Debit Card,0
757,18,8,13.63,109.04,558,2,2,Month-to-Month,Debit Card,0
758,20,15,49.93,748.95,680,0,25,Month-to-Month,UPI,0
759,33,31,87.56,2714.36,426,1,35,One Year,Debit Card,0
760,40,53,10.22,541.66,470,2,16,Month-to-Month,Net Banking,1
761,28,30,49.65,1489.5,503,2,26,Month-to-Month,UPI,0
762,29,46,133.4,6136.4,582,1,52,Month-to-Month,Credit Card,0
763,27,20,93.11,1862.2,541,1,51,Month-to-Month,Debit Card,1
764,49,39,95.1,3708.9,609,1,21,One Year,UPI,1
765,33,53,66.47,3522.91,736,0,53,Two Year,Credit Card,1
766,25,55,104.71,5759.05,423,3,44,Month-to-Month,Debit Card,0
767,55,12,36.59,439.08,573,0,57,Month-to-Month,Credit Card,1
768,29,49,124.62,6106.38,538,1,37,Month-to-Month,Debit Card,1
769,41,17,26.34,447.78,502,2,34,Two Year,UPI,0
770,45,42,101.84,4277.28,572,3,45,Two Year,Debit Card,0
771,25,30,57.76,1732.8,467,0,6,Month-to-Month,Debit Card,0
772,45,29,114.65,3324.85,538,1,2,Two Year,UPI,0
773,53,19,86.97,1652.43,343,0,5,Month-to-Month,UPI,1
774,43,46,73.33,3373.18,435,2,12,Month-to-Month,Net Banking,0
775,25,11,33.72,370.92,625,1,45,One Year,Net Banking,0
776,67,34,99.16,3371.44,621,1,14,Month-to-Month,UPI,1
777,45,50,146.47,7323.5,531,2,25,Month-to-Month,Debit Card,1
778,45,7,125.58,879.06,445,3,47,One Year,Credit Card,0
779,54,44,18.4,809.6,599,2,32,Month-to-Month,UPI,1
780,58,58,62.67,3634.86,648,2,14,Month-to-Month,Credit Card,0
781,53,34,139.58,4745.72,450,0,55,Month-to-Month,Net Banking,1
782,44,59,80.43,4745.37,325,2,38,Month-to-Month,Net Banking,1
783,34,20,102.7,2054.0,553,3,59,Month-to-Month,UPI,1
784,26,50,137.76,6888.0,609,3,40,Month-to-Month,UPI,1
785,50,38,132.33,5028.54,570,1,46,One Year,Debit Card,0
786,37,24,80.25,1926.0,687,1,13,Two Year,Net Banking,0
787,30,10,71.27,712.7,688,1,18,Month-to-Month,Net Banking,0
788,45,32,57.56,1841.92,463,0,27,Month-to-Month,UPI,0
789,65,52,110.66,5754.32,523,1,23,One Year,Credit Card,1
790,46,15,50.18,752.7,440,3,49,Two Year,Debit Card,0
791,30,37,44.98,1664.26,377,3,40,Month-to-Month,UPI,1
792,63,20,59.87,1197.4,384,1,32,Two Year,Credit Card,1
793,52,3,34.81,104.43,586,1,11,Month-to-Month,Debit Card,0
794,23,37,107.32,3970.84,536,0,9,Two Year,Credit Card,0
